ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9736.6572265625;22.502412796020508;18851.103515625;0;153.53863525390625;0;1.1328125;538753;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10158.8349609375;20.820640563964844;19115.25390625;0;232.36793518066406;0;1.0986328125;540528;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9646.13671875;20.005815505981445;18931.9453125;0;107.06503295898438;0;1.197265625;539169;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9925.1748046875;20.450098037719727;18877.669921875;0;36.728424072265625;0;1.169921875;539109;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10082.611328125;20.711658477783203;19014.265625;0;260.6915588378906;0;1.24609375;539733;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9715.716796875;22.389076232910156;19000.40625;0;230.54412841796875;0;1.05859375;539631;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9739.5478515625;20.78080940246582;18721.3671875;0;19.193695068359375;0;1.2412109375;538207;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9641.07421875;25.335512161254883;19044.11328125;0;158.46063232421875;0;1.119140625;539753;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10099.09375;21.69266700744629;19135.59765625;0;77.06561279296875;0;1.3037109375;540167;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9704.5732421875;21.273616790771484;18690.68359375;0;260.4267578125;0;1.23046875;538154;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9813.939453125;21.900476455688477;19169.45703125;0;264.69671630859375;0;1.291015625;540230;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10104.9013671875;21.547452926635742;18849.783203125;0;160.2294921875;0;1.2265625;538937;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9913.7451171875;20.933902740478516;19011.771484375;0;297.91973876953125;0;1.072265625;539681;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10003.5625;21.054162979125977;19027.185546875;0;88.53591918945312;0;1.4755859375;539716;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9774.125;24.00851821899414;19012.095703125;0;26.00543212890625;0;1.1748046875;539648;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9998.9306640625;22.51609992980957;18782.419921875;0;149.25381469726562;0;1.1435546875;538489;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9686.3388671875;21.762083053588867;18796.279296875;0;290.9598083496094;0;1.1953125;538400;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10080.6435546875;20.97640037536621;18760.205078125;0;288.8393859863281;0;1.103515625;538388;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9857.18359375;19.844770431518555;18969.1328125;0;194.80453491210938;0;1.2392578125;539556;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9800.1044921875;21.38980484008789;18760.1328125;0;254.30828857421875;0;1.2255859375;538294;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9758.65625;22.137475967407227;19197.802734375;0;101.11026000976562;0;1.166015625;540208;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10031.0087890625;20.72136116027832;18939.171875;0;30.26824951171875;0;1.12109375;539452;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9685.20703125;20.76279067993164;18744.287109375;0;179.4012451171875;0;1.3203125;538268;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10177.2373046875;21.642133712768555;18727.49609375;0;149.10000610351562;0;1.0185546875;540272;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10058.3779296875;20.494903564453125;19071.58984375;0;175.094482421875;0;1.3330078125;539973;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9865.05859375;19.405139923095703;19164.732421875;0;248.66375732421875;0;1.138671875;540140;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10124.48046875;21.70072364807129;19050.640625;0;96.298095703125;0;1.3017578125;539873;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10165.5595703125;24.496423721313477;18963.912109375;0;159.59226989746094;0;1.046875;540441;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9698.30078125;21.625167846679688;19176.3515625;0;346.16778564453125;0;1.181640625;540189;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9882.638671875;21.642438888549805;18887.640625;0;353.1552734375;0;1.1591796875;539090;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9653.1572265625;21.014101028442383;18824.77734375;0;238.72918701171875;0;0.9541015625;538549;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10010.630859375;21.170291900634766;19130.228515625;0;71.27047729492188;0;1.01171875;540082;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9966.052734375;22.26091957092285;18929.119140625;0;92.65054321289062;0;1.1748046875;539309;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9756.232421875;22.408451080322266;18972.765625;0;229.78607177734375;0;1.0048828125;539533;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9784.2890625;21.34649085998535;18918.53515625;0;254.50604248046875;0;1.103515625;539236;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10138.7626953125;25.516136169433594;18944.33203125;0;198.18841552734375;0;1.060546875;540440;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9794.76953125;20.723630905151367;18867.8984375;0;146.11163330078125;0;0.9716796875;539020;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9650.9853515625;24.732097625732422;19125.986328125;0;142.25531005859375;0;0.8759765625;539990;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9895.0087890625;23.16986083984375;18805.044921875;0;30.56488037109375;0;0.8779296875;538626;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9708.6328125;20.224008560180664;18912.923828125;0;316.0423583984375;0;0.9375;539204;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10073.642578125;20.790172576904297;19139.3203125;0;317.83319091796875;0;0.837890625;540168;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9765.390625;21.514848709106445;18853.478515625;0;300.1007080078125;0;0.9296875;538754;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9843.365234375;21.012577056884766;18798.125;0;65.22781372070312;0;0.9296875;538445;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9959.685546875;21.730621337890625;18745.17578125;0;290.9048767089844;0;0.8671875;538338;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9800.1279296875;21.427059173583984;19165.62890625;0;112.09262084960938;0;0.9296875;540131;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9700.3369140625;21.342470169067383;18734.783203125;0;235.04867553710938;0;0.791015625;538288;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9724.171875;22.157262802124023;19012.56640625;0;217.81060791015625;0;0.857421875;539632;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9900.8349609375;30.500839233398438;19210.203125;0;48.20948028564453;0;0.8515625;540619;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9971.5517578125;32.54491424560547;19206.548828125;0;140.781494140625;0;0.775390625;540622;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9732.0791015625;20.12077522277832;18884.046875;0;276.8089904785156;0;0.93359375;538989;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9853.046875;20.903743743896484;19094.767578125;0;24.917755126953125;0;0.8759765625;539935;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9932.18359375;54.21396255493164;19232.31640625;0;164.36048889160156;0;0.8486328125;540620;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9628.37890625;22.72581672668457;18871.59765625;0;23.885009765625;0;0.8017578125;538948;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9752.056640625;20.904266357421875;18777.00390625;0;304.220703125;0;0.8330078125;538416;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9769.51953125;21.898183822631836;19053.25;0;215.734130859375;0;0.7578125;539781;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9690.3837890625;19.274200439453125;18924.498046875;0;283.9503173828125;0;0.8330078125;539187;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10009.341796875;21.15374183654785;18990.349609375;0;279.2480163574219;0;0.87109375;539602;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10015.6875;21.930862426757812;18869.908203125;0;101.25308227539062;0;0.8505859375;539141;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10044.294921875;22.166048049926758;18796.546875;0;355.4844970703125;0;0.904296875;538523;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9746.2119140625;22.998615264892578;19180.12109375;0;225.57818603515625;0;0.71484375;540209;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9808.2138671875;19.861404418945312;18970.091796875;0;90.18951416015625;0;0.9375;539542;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10021.30078125;21.94906997680664;19167.78515625;0;151.9345703125;0;0.7861328125;540257;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10106.8759765625;22.439464569091797;18864.599609375;0;6.01025390625;0;0.8466796875;538938;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9922.8671875;20.763341903686523;19018.640625;0;106.04326629638672;0;0.7529296875;539682;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9884.326171875;21.002120971679688;19018.3828125;0;262.48236083984375;0;0.88671875;539670;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10140.853515625;21.395044326782227;19117.533203125;0;278.34710693359375;0;0.8623046875;540529;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10108.431640625;21.62433433532715;18769.890625;0;289.55352783203125;0;0.7734375;538546;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10103.9931640625;22.865877151489258;18909.708984375;0;68.4908447265625;0;0.6875;539343;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9916.3076171875;20.41815757751465;18869.98828125;0;66.1888427734375;0;0.66796875;539110;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowtree02.obj;9746.822265625;16.5596981048584;18801.26953125;0;14.70013427734375;0;1.87109375;538583;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;10014.677734375;21.466121673583984;19019.97265625;0;330.10528564453125;0;0.671875;539717;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9998.1650390625;19.27083969116211;19084.314453125;0;311.515869140625;0;0.6484375;539962;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9703.30859375;22.404232025146484;18794.1328125;0;116.25009155273438;0;0.603515625;538410;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9853.998046875;20.868040084838867;18712.6328125;0;97.46270751953125;0;0.763671875;538211;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;9946.953125;18.264495849609375;18846.90234375;0;296.039794921875;0;1.3046875;538863;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9649.8828125;25.55744743347168;19048.701171875;0;186.37774658203125;0;0.7509765625;539754;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowtree02.obj;10051.474609375;16.681978225708008;19003.8984375;0;260.5047607421875;0;1.6796875;539726;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;10156.1220703125;17.44309425354004;18825.837890625;0;159.45236206054688;0;1.244140625;540315;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9880.87109375;17.164005279541016;19083.037109375;0;112.470458984375;0;1.23046875;539953;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9967.78125;16.368993759155273;18894.546875;0;93.5889892578125;0;1.2265625;539135;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;9776.3310546875;16.61728858947754;18827.158203125;0;38.703369140625;0;1.2392578125;538584;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9688.8388671875;17.94530487060547;19072.26953125;0;330.36895751953125;0;1.2060546875;539885;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;9700.482421875;22.729351043701172;19218.6875;0;120.33110809326172;0;1.2353515625;540599;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;10046.6416015625;22.955184936523438;19198.75390625;0;323.1067810058594;0;1.2060546875;540261;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;10043.294921875;21.917919158935547;18807.2265625;0;5.30657958984375;0;0.640625;538685;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;10120.9560546875;17.83721923828125;19072.9609375;0;30.10345458984375;0;1.1748046875;539983;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowtree02.obj;9862.529296875;17.560876846313477;18768.037109375;0;24.37939453125;0;1.560546875;538451;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree01.obj;9902.1435546875;20.14296531677246;18980.80859375;0;359.12109375;0;0.6748046875;539575;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;10001.171875;19.18764877319336;18947.822265625;0;66.62310791015625;0;1.18359375;539453;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9909.927734375;26.90182113647461;18746.11328125;0;289.71246337890625;0;1.1279296875;538336;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9960.6015625;19.521621704101562;18820.9765625;0;63;0;1.1884765625;538663;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;9636.4140625;22.245960235595703;18846.396484375;0;184.444091796875;0;1.16796875;538726;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;9919.3984375;17.56092643737793;18772.115234375;0;165.67889404296875;0;1.1455078125;538477;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9890.0634765625;18.153589248657227;18942.087890625;0;249.84857177734375;0;1.1298828125;539404;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;9666.90234375;21.58323097229004;18724.599609375;0;193.1229248046875;0;1.1591796875;538189;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9910.03125;25.106739044189453;18837.244140625;0;297.2751770019531;0;1.1767578125;538856;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;9825.685546875;16.347768783569336;19029.09375;0;154.9212646484375;0;1.134765625;539659;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;10067.326171875;32.83788299560547;19044.619140625;0;250.0804443359375;0;1.109375;539872;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;10138.5263671875;29.180286407470703;19014.611328125;0;360.2709045410156;0;1.0361328125;540474;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;9632.49609375;23.746524810791016;19176.12109375;0;197.94061279296875;0;1.138671875;540183;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;9852.5625;18.969135284423828;18885.025390625;0;25.911865234375;0;1.12109375;539066;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;10084.349609375;16.987695693969727;18961.6171875;0;261.0321350097656;0;1.0859375;539488;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9687.787109375;19.242395401000977;18899.14453125;0;139.6075439453125;0;1.078125;538972;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;9874.4306640625;16.694204330444336;18845.46875;0;333.2694091796875;0;1.0810546875;538833;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9709.71875;16.708324432373047;18962.435546875;0;80.76406860351562;0;1.0673828125;539355;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9877.505859375;26.640344619750977;18822.685546875;0;265.141357421875;0;1.0009765625;538636;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;9731.740234375;17.84025001525879;18903.228515625;0;202.33038330078125;0;1.07421875;539205;m2
..\..\world\dungeon\cavernsoftime\passivedoodads\darkportal\cot_standingstone02.obj;9909.41796875;30.647592544555664;19169.607421875;-1.5;27.5;8.5;1.228515625;540253;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9846.787109375;17.819225311279297;18749.58203125;0;265.6353454589844;0;1.0546875;538301;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;10023.18359375;21.790082931518555;19210.400390625;0;294.126708984375;0;1.0810546875;540624;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree02.obj;9642.453125;22.35688591003418;18873.01953125;0;271.2277526855469;0;0.6611328125;538954;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;9823.125;16.302515029907227;18840.55078125;0;34.937591552734375;0;1.0390625;538803;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9713.1962890625;21.600055694580078;18825.0234375;0;312.85540771484375;0;1.294921875;538569;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9854.091796875;25.564563751220703;18744.998046875;0;106.81787109375;0;0.99609375;538303;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9705.2275390625;29.66565704345703;19148.53515625;0;72.652099609375;0;0.9921875;540116;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;10052.576171875;17.310941696166992;18900.189453125;0;90.9896240234375;0;1.025390625;539328;m2
..\..\world\dungeon\cavernsoftime\passivedoodads\darkportal\cot_standingstone01.obj;9970;30.53072738647461;19171.775390625;-2;140;7.5;1.169921875;540256;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9737.5859375;17.36674690246582;19073.16796875;0;0;0;1;539903;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;10112.203125;21.934104919433594;19019.2421875;0;98.79208374023438;0;1.029296875;539748;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;10078.7841796875;21.660400390625;18903.8203125;0;348.988037109375;0;0.947265625;539338;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree05.obj;9666.03515625;21.00315284729004;19179.484375;0;303.1769714355469;0;1.025390625;540184;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree04.obj;10052.58984375;17.214426040649414;19125.15625;0;0;0;1;540090;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;9694.546875;21.658796310424805;18770.357421875;0;247.68301391601562;0;1.0048828125;538401;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree03.obj;9923.5419921875;17.425857543945312;19046.166015625;0;54.19720458984375;0;0.9736328125;539844;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;9846.0634765625;19.38776397705078;18833.310546875;0;88;0;1;538617;m2
..\..\world\dungeon\cavernsoftime\passivedoodads\darkportal\cot_standingstone02.obj;9915.26171875;25.499061584472656;19140.0078125;5.5;196.5;-13.5;1.0693359375;540156;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;10139.0146484375;22.36256217956543;18735.794921875;0;43.935665130615234;0;0.994140625;540288;m2
..\..\world\azeroth\swamposorrow\passivedoodads\trees\swampsorrowcanopytree06.obj;9872.1435546875;21.52936363220215;18695.375;0;63.342529296875;0;0.9853515625;538169;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;9838.255859375;26.104612350463867;19163.685546875;0;3.348388671875;0;0.8828125;540142;m2
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;10129.88671875;26.405494689941406;18862.068359375;0;318.4080810546875;0;1.154296875;538943;m2
